Recording timestamp	Event	Event value	Gaze direction right X	Gaze direction right Y	Gaze direction right Z	Gaze direction left X	Gaze direction left Y	Gaze direction left Z	Recording media name	Recording media width	Recording media height	Eye movement type	Eye movement type index	Fixation point X	Fixation point Y	
27974			0.20940	0.15115	0.96608	0.08274	0.15210	0.98490	fullstream.mp4	1920	1080	Fixation	53	811	449	
27984			0.20803	0.15775	0.96532	0.08406	0.14470	0.98590	fullstream.mp4	1920	1080	Fixation	53	811	449	
27994			0.20899	0.15310	0.96586	0.09313	0.15421	0.98364	fullstream.mp4	1920	1080	Fixation	53	811	449	
28004			0.20975	0.15641	0.96516				fullstream.mp4	1920	1080	Fixation	53	811	449	
28014			0.20843	0.15241	0.96609	0.09552	0.15172	0.98380	fullstream.mp4	1920	1080	Fixation	53	811	449	
28024			0.20671	0.15596	0.96589	0.08653	0.14442	0.98573	fullstream.mp4	1920	1080	Fixation	53	811	449	
28034			0.20719	0.14980	0.96676	0.08638	0.15203	0.98459	fullstream.mp4	1920	1080	Fixation	53	811	449	
28044			0.20648	0.15637	0.96587	0.08830	0.14642	0.98527	fullstream.mp4	1920	1080	Fixation	53	811	449	
28054			0.20691	0.15100	0.96664	0.08807	0.15315	0.98427	fullstream.mp4	1920	1080	Fixation	53	811	449	
28064			0.20568	0.15700	0.96594	0.08868	0.14689	0.98517	fullstream.mp4	1920	1080	Fixation	53	811	449	
28074			0.20559	0.14957	0.96714	0.08737	0.15373	0.98424	fullstream.mp4	1920	1080	Fixation	53	811	449	
28084			0.20496	0.15689	0.96611	0.08617	0.14577	0.98556	fullstream.mp4	1920	1080	Fixation	53	811	449	
28094			0.20674	0.15354	0.96627	0.09240	0.15627	0.98338	fullstream.mp4	1920	1080	Fixation	53	811	449	
28104			0.20696	0.15881	0.96537				fullstream.mp4	1920	1080	Fixation	53	811	449	
28114			0.20590	0.15432	0.96633	0.09437	0.15615	0.98321	fullstream.mp4	1920	1080	Fixation	53	811	449	
28124			0.20498	0.15999	0.96560	0.08602	0.14865	0.98514	fullstream.mp4	1920	1080	Fixation	53	811	449	
28134			0.20579	0.15375	0.96644	0.08513	0.15679	0.98396	fullstream.mp4	1920	1080	Fixation	53	811	449	
28144			0.20475	0.16154	0.96539	0.08541	0.14938	0.98508	fullstream.mp4	1920	1080	Fixation	53	811	449	
28154			0.20510	0.15438	0.96649	0.08387	0.15608	0.98418	fullstream.mp4	1920	1080	Fixation	53	811	449	
28164			0.20427	0.16088	0.96560	0.08524	0.14858	0.98522	fullstream.mp4	1920	1080	Fixation	53	811	449	
28174			0.20500	0.15468	0.96646	0.08495	0.15444	0.98434	fullstream.mp4	1920	1080	Fixation	53	811	449	
28184			0.20355	0.15946	0.96599	0.08489	0.14834	0.98529	fullstream.mp4	1920	1080	Fixation	53	811	449	
28194			0.20366	0.15338	0.96695	0.08347	0.15355	0.98461	fullstream.mp4	1920	1080	Fixation	53	811	449	
28204			0.20276	0.15782	0.96643	0.08423	0.14852	0.98532	fullstream.mp4	1920	1080	Fixation	53	811	449	
28214			0.20309	0.15250	0.96721	0.08430	0.15300	0.98462	fullstream.mp4	1920	1080	Fixation	53	811	449	
28224			0.20187	0.15623	0.96687	0.08467	0.14775	0.98539	fullstream.mp4	1920	1080	Fixation	53	811	449	
28234			0.20182	0.15069	0.96776	0.08361	0.15250	0.98476	fullstream.mp4	1920	1080	Fixation	53	811	449	
28244			0.20185	0.15393	0.96725	0.08359	0.14886	0.98532	fullstream.mp4	1920	1080	Fixation	53	811	449	
28254			0.20261	0.14983	0.96773	0.08336	0.15369	0.98460	fullstream.mp4	1920	1080	Fixation	53	811	449	
28264			0.20242	0.15373	0.96716	0.08306	0.15023	0.98516	fullstream.mp4	1920	1080	Fixation	53	811	449	
28274			0.20290	0.15099	0.96749	0.08910	0.15564	0.98379	fullstream.mp4	1920	1080	Fixation	53	811	449	
28284			0.20287	0.15545	0.96679				fullstream.mp4	1920	1080	Fixation	53	811	449	
28294			0.20224	0.15075	0.96766	0.09570	0.15437	0.98337	fullstream.mp4	1920	1080	Fixation	53	811	449	
28304			0.20167	0.15630	0.96690	0.08415	0.14264	0.98619	fullstream.mp4	1920	1080	Fixation	53	811	449	
28314			0.20436	0.14940	0.96743	0.08489	0.14816	0.98531	fullstream.mp4	1920	1080	Fixation	53	811	449	
28324			0.19761	0.15471	0.96800	0.08466	0.13756	0.98687	fullstream.mp4	1920	1080	Fixation	53	811	449	
28334			0.18053	0.13523	0.97423	0.07111	0.13766	0.98792	fullstream.mp4	1920	1080	Saccade	65			
28344			0.16254	0.11858	0.97955	0.04938	0.10867	0.99285	fullstream.mp4	1920	1080	Saccade	65			
28354			0.15165	0.09193	0.98415	0.02972	0.09906	0.99464	fullstream.mp4	1920	1080	Fixation	54	858	538	
28363			0.14786	0.09429	0.98450	0.02824	0.08387	0.99608	fullstream.mp4	1920	1080	Fixation	54	858	538	
28374			0.14695	0.08384	0.98558	0.02542	0.08574	0.99599	fullstream.mp4	1920	1080	Fixation	54	858	538	
28384			0.14424	0.09203	0.98525	0.02520	0.07092	0.99716	fullstream.mp4	1920	1080	Fixation	54	858	538	
28393			0.14575	0.08137	0.98597	0.02253	0.07809	0.99669	fullstream.mp4	1920	1080	Fixation	54	858	538	
28403			0.14373	0.09107	0.98542	0.02543	0.06670	0.99745	fullstream.mp4	1920	1080	Fixation	54	858	538	
28413			0.14635	0.08185	0.98584	0.02335	0.07434	0.99696	fullstream.mp4	1920	1080	Fixation	54	858	538	
28423			0.14389	0.09059	0.98544	0.02607	0.06462	0.99757	fullstream.mp4	1920	1080	Fixation	54	858	538	
28433			0.14639	0.08186	0.98583	0.02337	0.07277	0.99707	fullstream.mp4	1920	1080	Fixation	54	858	538	
28443			0.14395	0.08953	0.98553	0.02607	0.06402	0.99761	fullstream.mp4	1920	1080	Fixation	54	858	538	
28453			0.14618	0.08174	0.98587	0.02385	0.06964	0.99729	fullstream.mp4	1920	1080	Fixation	54	858	538	
28463			0.14424	0.08821	0.98560	0.02610	0.06272	0.99769	fullstream.mp4	1920	1080	Fixation	54	858	538	
28473			0.14609	0.08078	0.98597	0.02357	0.06909	0.99733	fullstream.mp4	1920	1080	Fixation	54	858	538	
28483			0.14384	0.08737	0.98574	0.02572	0.06303	0.99768	fullstream.mp4	1920	1080	Fixation	54	858	538	
28493			0.14600	0.08191	0.98589	0.02340	0.06910	0.99734	fullstream.mp4	1920	1080	Fixation	54	858	538	
28503			0.14424	0.08787	0.98563	0.02471	0.06360	0.99767	fullstream.mp4	1920	1080	Fixation	54	858	538	
28513			0.14573	0.08207	0.98591	0.02251	0.06935	0.99734	fullstream.mp4	1920	1080	Fixation	54	858	538	
28523			0.14451	0.08756	0.98562	0.02409	0.06472	0.99761	fullstream.mp4	1920	1080	Fixation	54	858	538	
28533			0.14713	0.08214	0.98570	0.02236	0.07068	0.99725	fullstream.mp4	1920	1080	Fixation	54	858	538	
28543			0.14716	0.08694	0.98528	0.02241	0.06363	0.99772	fullstream.mp4	1920	1080	Fixation	54	858	538	
28553			0.16245	0.06652	0.98447	0.01895	0.05932	0.99806	fullstream.mp4	1920	1080	Saccade	66			
28563			0.17194	0.05687	0.98347	0.02899	0.03046	0.99912	fullstream.mp4	1920	1080	Saccade	66			
28573			0.17748	0.04071	0.98328	0.03035	0.01719	0.99939	fullstream.mp4	1920	1080	Fixation	55	826	624	
28583			0.17502	0.04099	0.98371	0.03229	0.00482	0.99947	fullstream.mp4	1920	1080	Fixation	55	826	624	
28593			0.17743	0.03299	0.98358	0.03232	0.00666	0.99946	fullstream.mp4	1920	1080	Fixation	55	826	624	
28603			0.17658	0.03379	0.98371	0.03711	0.00132	0.99931	fullstream.mp4	1920	1080	Fixation	55	826	624	
28613			0.17837	0.02887	0.98354	0.03509	0.00382	0.99938	fullstream.mp4	1920	1080	Fixation	55	826	624	
28623			0.17643	0.03259	0.98377	0.03664	-0.00166	0.99933	fullstream.mp4	1920	1080	Fixation	55	826	624	
28633			0.17803	0.02760	0.98364	0.03399	0.00214	0.99942	fullstream.mp4	1920	1080	Fixation	55	826	624	
28643			0.17683	0.03088	0.98376	0.03587	-0.00235	0.99935	fullstream.mp4	1920	1080	Fixation	55	826	624	
28653			0.17878	0.02722	0.98351	0.03327	0.00089	0.99945	fullstream.mp4	1920	1080	Fixation	55	826	624	
28663			0.17642	0.03188	0.98380	0.03795	-0.00177	0.99928	fullstream.mp4	1920	1080	Fixation	55	826	624	
28673			0.17886	0.02411	0.98358	0.04077	0.00978	0.99912	fullstream.mp4	1920	1080	Fixation	55	826	624	
28683			0.17674	0.03271	0.98371	0.04519	0.00195	0.99898	fullstream.mp4	1920	1080	Fixation	55	826	624	
28693			0.17973	0.02462	0.98341	0.04232	0.01027	0.99905	fullstream.mp4	1920	1080	Fixation	55	826	624	
28703			0.17722	0.03319	0.98361	0.04491	0.00133	0.99899	fullstream.mp4	1920	1080	Fixation	55	826	624	
28713			0.18042	0.02474	0.98328	0.04169	0.01002	0.99908	fullstream.mp4	1920	1080	Fixation	55	826	624	
28723			0.17837	0.03343	0.98340	0.04454	0.00201	0.99901	fullstream.mp4	1920	1080	Fixation	55	826	624	
28733			0.18213	0.02583	0.98294	0.04116	0.01040	0.99910	fullstream.mp4	1920	1080	Fixation	55	826	624	
28743			0.17918	0.03435	0.98322	0.04517	0.00151	0.99898	fullstream.mp4	1920	1080	Fixation	55	826	624	
28753			0.18205	0.02524	0.98297	0.04222	0.01024	0.99906	fullstream.mp4	1920	1080	Fixation	55	826	624	
28763			0.17974	0.03371	0.98314	0.04507	0.00145	0.99898	fullstream.mp4	1920	1080	Fixation	55	826	624	
28773			0.18320	0.02510	0.98275	0.04185	0.01005	0.99907	fullstream.mp4	1920	1080	Fixation	55	826	624	
28783			0.18047	0.03364	0.98301	0.04531	0.00096	0.99897	fullstream.mp4	1920	1080	Fixation	55	826	624	
28793			0.18412	0.02434	0.98260	0.04220	0.01020	0.99906	fullstream.mp4	1920	1080	Fixation	55	826	624	
28803			0.17665	0.03231	0.98374	0.03846	0.00070	0.99926	fullstream.mp4	1920	1080	Fixation	55	826	624	
28813			0.15501	0.02955	0.98747	0.01253	0.00174	0.99992	fullstream.mp4	1920	1080	Saccade	67			
28823			0.13121	0.04170	0.99048	-0.00666	0.00993	0.99993	fullstream.mp4	1920	1080	Saccade	67			
28833			0.12205	0.03958	0.99173	-0.02254	0.02661	0.99939	fullstream.mp4	1920	1080	Fixation	56	904	599	
28843			0.11432	0.05024	0.99217	-0.02258	0.02068	0.99953	fullstream.mp4	1920	1080	Fixation	56	904	599	
28853			0.11462	0.04637	0.99233	-0.02378	0.02708	0.99935	fullstream.mp4	1920	1080	Fixation	56	904	599	
28863			0.11191	0.05345	0.99228	-0.02127	0.02011	0.99957	fullstream.mp4	1920	1080	Fixation	56	904	599	
28873			0.11556	0.04674	0.99220	-0.02440	0.02508	0.99939	fullstream.mp4	1920	1080	Fixation	56	904	599	
28883			0.11271	0.05197	0.99227	-0.02102	0.01915	0.99960	fullstream.mp4	1920	1080	Fixation	56	904	599	
28893			0.11488	0.04610	0.99231	-0.02266	0.02452	0.99944	fullstream.mp4	1920	1080	Fixation	56	904	599	
28903			0.11244	0.05221	0.99229	-0.01999	0.01857	0.99963	fullstream.mp4	1920	1080	Fixation	56	904	599	
28913			0.11543	0.04556	0.99227	-0.02243	0.02420	0.99946	fullstream.mp4	1920	1080	Fixation	56	904	599	
28923			0.11285	0.05149	0.99228	-0.02093	0.01810	0.99962	fullstream.mp4	1920	1080	Fixation	56	904	599	
28933			0.11549	0.04512	0.99228	-0.02397	0.02418	0.99942	fullstream.mp4	1920	1080	Fixation	56	904	599	
28943			0.11323	0.05099	0.99226	-0.02177	0.01780	0.99960	fullstream.mp4	1920	1080	Fixation	56	904	599	
28953			0.11619	0.04536	0.99219	-0.02286	0.02508	0.99942	fullstream.mp4	1920	1080	Fixation	56	904	599	
28963			0.11458	0.04871	0.99222	-0.01842	0.02911	0.99941	fullstream.mp4	1920	1080	Fixation	56	904	599	
28973			0.11542	0.04578	0.99226	-0.01883	0.03199	0.99931	fullstream.mp4	1920	1080	Fixation	56	904	599	
28983			0.11515	0.04858	0.99216	-0.01794	0.02930	0.99941	fullstream.mp4	1920	1080	Fixation	56	904	599	
28993			0.11685	0.04491	0.99213	-0.01865	0.03257	0.99930	fullstream.mp4	1920	1080	Fixation	56	904	599	
29003			0.11584	0.04752	0.99213	-0.01821	0.02959	0.99940	fullstream.mp4	1920	1080	Fixation	56	904	599	
29013			0.11672	0.04426	0.99218	-0.01878	0.03250	0.99930	fullstream.mp4	1920	1080	Fixation	56	904	599	
29023			0.11589	0.04742	0.99213	-0.01704	0.02954	0.99942	fullstream.mp4	1920	1080	Fixation	56	904	599	
29033			0.11681	0.04386	0.99219	-0.01736	0.03250	0.99932	fullstream.mp4	1920	1080	Fixation	56	904	599	
29043			0.11579	0.04692	0.99217	-0.01650	0.02904	0.99944	fullstream.mp4	1920	1080	Fixation	56	904	599	
29053			0.11691	0.04248	0.99223	-0.01731	0.03106	0.99937	fullstream.mp4	1920	1080	Fixation	56	904	599	
29063			0.11544	0.04847	0.99213	-0.02113	0.01819	0.99961	fullstream.mp4	1920	1080	Fixation	56	904	599	
29073			0.12017	0.04113	0.99190	-0.02619	0.02479	0.99935	fullstream.mp4	1920	1080	Fixation	56	904	599	
29083			0.11303	0.04786	0.99244	-0.02666	0.01731	0.99949	fullstream.mp4	1920	1080	Fixation	56	904	599	
29093			0.09471	0.04854	0.99432	-0.04411	0.01727	0.99888	fullstream.mp4	1920	1080	Saccade	68			
29103			0.06810	0.04796	0.99652	-0.07411	0.02157	0.99702	fullstream.mp4	1920	1080	Saccade	68			
29113			0.04727	0.04865	0.99770	-0.09643	0.02181	0.99510	fullstream.mp4	1920	1080	Fixation	57	973	520	
29123			0.04249	0.05130	0.99778	-0.10954	0.02499	0.99367	fullstream.mp4	1920	1080	Fixation	57	973	520	
29133			0.04027	0.05741	0.99754	-0.11250	0.02280	0.99339	fullstream.mp4	1920	1080	Fixation	57	973	520	
29143			0.04035	0.05585	0.99762	-0.11520	0.02576	0.99301	fullstream.mp4	1920	1080	Fixation	57	973	520	
29153			0.03997	0.05787	0.99752	-0.11593	0.02408	0.99297	fullstream.mp4	1920	1080	Fixation	57	973	520	
29163			0.03945	0.05651	0.99762	-0.11682	0.02558	0.99282	fullstream.mp4	1920	1080	Fixation	57	973	520	
29173			0.03899	0.05802	0.99755	-0.11667	0.02423	0.99287	fullstream.mp4	1920	1080	Fixation	57	973	520	
29183			0.03895	0.05704	0.99761	-0.11738	0.02476	0.99278	fullstream.mp4	1920	1080	Fixation	57	973	520	
29193			0.03888	0.05787	0.99757	-0.11726	0.02387	0.99281	fullstream.mp4	1920	1080	Fixation	57	973	520	
29203			0.03827	0.05744	0.99762	-0.11815	0.02444	0.99270	fullstream.mp4	1920	1080	Fixation	57	973	520	
29213			0.03801	0.05791	0.99760	-0.11878	0.02421	0.99262	fullstream.mp4	1920	1080	Fixation	57	973	520	
29223			0.03767	0.05863	0.99757	-0.11937	0.02427	0.99255	fullstream.mp4	1920	1080	Fixation	57	973	520	
29233			0.03852	0.05874	0.99753	-0.12001	0.02478	0.99246	fullstream.mp4	1920	1080	Fixation	57	973	520	
29243			0.03781	0.05981	0.99749	-0.11834	0.02509	0.99266	fullstream.mp4	1920	1080	Fixation	57	973	520	
29253			0.03872	0.05843	0.99754	-0.11608	0.03003	0.99279	fullstream.mp4	1920	1080	Fixation	57	973	520	
29263			0.03715	0.06116	0.99744	-0.11502	0.02773	0.99298	fullstream.mp4	1920	1080	Fixation	57	973	520	
29273			0.03856	0.05873	0.99753	-0.11573	0.03044	0.99281	fullstream.mp4	1920	1080	Fixation	57	973	520	
29283			0.03723	0.06174	0.99740	-0.11457	0.02864	0.99300	fullstream.mp4	1920	1080	Fixation	57	973	520	
29293			0.03863	0.05944	0.99748	-0.11462	0.03164	0.99290	fullstream.mp4	1920	1080	Fixation	57	973	520	
29303			0.03714	0.06246	0.99736	-0.11415	0.02913	0.99304	fullstream.mp4	1920	1080	Fixation	57	973	520	
29313			0.03841	0.05999	0.99746	-0.11541	0.03175	0.99281	fullstream.mp4	1920	1080	Fixation	57	973	520	
29323			0.03682	0.06346	0.99731	-0.11429	0.02895	0.99303	fullstream.mp4	1920	1080	Fixation	57	973	520	
29333			0.03976	0.06100	0.99735	-0.11511	0.03150	0.99285	fullstream.mp4	1920	1080	Fixation	57	973	520	
29343			0.04446	0.07456	0.99623	-0.11171	0.03428	0.99315	fullstream.mp4	1920	1080	Fixation	57	973	520	
29353			0.05747	0.08213	0.99496	-0.11507	0.06234	0.99140	fullstream.mp4	1920	1080	Fixation	57	973	520	
29363			0.05651	0.10367	0.99300	-0.10549	0.05625	0.99283	fullstream.mp4	1920	1080	Fixation	57	973	520	
29373			0.06514	0.10264	0.99258	-0.09201	0.07521	0.99291	fullstream.mp4	1920	1080	Fixation	57	973	520	
29383			0.06336	0.11241	0.99164	-0.08107	0.08309	0.99324	fullstream.mp4	1920	1080	Fixation	57	973	520	
29393			0.06514	0.11128	0.99165	-0.08108	0.08988	0.99265	fullstream.mp4	1920	1080	Fixation	57	973	520	
29403			0.06255	0.11420	0.99149	-0.07965	0.08766	0.99296	fullstream.mp4	1920	1080	Fixation	57	973	520	
29413			0.06429	0.11570	0.99120	-0.08178	0.09317	0.99229	fullstream.mp4	1920	1080	Fixation	57	973	520	
29423			0.06579	0.12856	0.98952	-0.07966	0.08706	0.99301	fullstream.mp4	1920	1080	Fixation	57	973	520	
29433			0.07276	0.11999	0.99010	-0.08360	0.09643	0.99182	fullstream.mp4	1920	1080	Fixation	57	973	520	
29443			0.06979	0.12873	0.98922	-0.07975	0.08749	0.99297	fullstream.mp4	1920	1080	Fixation	57	973	520	
29453			0.07349	0.12110	0.98992	-0.08339	0.09678	0.99181	fullstream.mp4	1920	1080	Fixation	57	973	520	
29463			0.06959	0.12920	0.98917	-0.08135	0.09448	0.99220	fullstream.mp4	1920	1080	Fixation	57	973	520	
29473			0.07216	0.12312	0.98976	-0.08317	0.10019	0.99149	fullstream.mp4	1920	1080	Fixation	57	973	520	
29483			0.06908	0.13024	0.98907	-0.07958	0.09151	0.99262	fullstream.mp4	1920	1080	Fixation	57	973	520	
29493			0.07091	0.12326	0.98984	-0.08189	0.09746	0.99186	fullstream.mp4	1920	1080	Fixation	57	973	520	
29503			0.06718	0.12837	0.98945	-0.07906	0.09120	0.99269	fullstream.mp4	1920	1080	Fixation	57	973	520	
29513			0.06955	0.12307	0.98996	-0.08360	0.09761	0.99171	fullstream.mp4	1920	1080	Fixation	57	973	520	
29523			0.06748	0.13015	0.98920	-0.08687	0.09357	0.99182	fullstream.mp4	1920	1080	Fixation	57	973	520	
29533			0.07022	0.12594	0.98955	-0.08797	0.09892	0.99120	fullstream.mp4	1920	1080	Fixation	57	973	520	
29543			0.06692	0.13199	0.98899	-0.08174	0.09410	0.99220	fullstream.mp4	1920	1080	Fixation	57	973	520	
29553			0.06844	0.12769	0.98945	-0.08332	0.09937	0.99156	fullstream.mp4	1920	1080	Fixation	57	973	520	
29563			0.06617	0.13315	0.98888	-0.08001	0.09360	0.99239	fullstream.mp4	1920	1080	Fixation	57	973	520	
29573			0.06917	0.12773	0.98939	-0.08183	0.10022	0.99159	fullstream.mp4	1920	1080	Fixation	57	973	520	
29583			0.06685	0.13385	0.98874	-0.07935	0.09800	0.99202	fullstream.mp4	1920	1080	Fixation	57	973	520	
29593			0.06923	0.12936	0.98918	-0.08125	0.10345	0.99131	fullstream.mp4	1920	1080	Fixation	57	973	520	
29603			0.06605	0.13520	0.98861	-0.07820	0.09774	0.99213	fullstream.mp4	1920	1080	Fixation	57	973	520	
29613			0.06771	0.13048	0.98914	-0.07999	0.10389	0.99137	fullstream.mp4	1920	1080	Fixation	57	973	520	
29623			0.06485	0.13611	0.98857	-0.07794	0.09957	0.99197	fullstream.mp4	1920	1080	Fixation	57	973	520	
29633			0.06596	0.13168	0.98910	-0.07981	0.10626	0.99113	fullstream.mp4	1920	1080	Fixation	57	973	520	
29643			0.06288	0.13696	0.98858	-0.07686	0.10155	0.99186	fullstream.mp4	1920	1080	Fixation	57	973	520	
29653			0.06492	0.13174	0.98916	-0.07821	0.10741	0.99113	fullstream.mp4	1920	1080	Fixation	57	973	520	
29663			0.06268	0.13779	0.98848	-0.07649	0.10218	0.99182	fullstream.mp4	1920	1080	Fixation	57	973	520	
29673			0.06554	0.13189	0.98910	-0.07912	0.10831	0.99096	fullstream.mp4	1920	1080	Fixation	57	973	520	
29683			0.06285	0.13814	0.98842	-0.07543	0.10151	0.99197	fullstream.mp4	1920	1080	Fixation	57	973	520	
29693			0.06590	0.13159	0.98911	-0.07724	0.10813	0.99113	fullstream.mp4	1920	1080	Fixation	57	973	520	
29703			0.06322	0.13815	0.98839	-0.07335	0.10148	0.99213	fullstream.mp4	1920	1080	Fixation	57	973	520	
29713			0.06605	0.13191	0.98906	-0.07609	0.10923	0.99110	fullstream.mp4	1920	1080	Fixation	57	973	520	
29723			0.06382	0.13846	0.98831	-0.07401	0.10386	0.99183	fullstream.mp4	1920	1080	Fixation	57	973	520	
29733			0.06704	0.13202	0.98898	-0.07678	0.11029	0.99093	fullstream.mp4	1920	1080	Fixation	57	973	520	
29743			0.06514	0.13860	0.98820	-0.07428	0.10397	0.99180	fullstream.mp4	1920	1080	Fixation	57	973	520	
29753			0.06840	0.13214	0.98887	-0.07671	0.11109	0.99085	fullstream.mp4	1920	1080	Fixation	57	973	520	
29763			0.06569	0.13892	0.98812	-0.07363	0.10458	0.99179	fullstream.mp4	1920	1080	Fixation	57	973	520	
29773			0.06821	0.13296	0.98877	-0.07522	0.11185	0.99087	fullstream.mp4	1920	1080	Fixation	57	973	520	
29783			0.06508	0.14069	0.98791	-0.07234	0.10552	0.99178	fullstream.mp4	1920	1080	Fixation	57	973	520	
29793			0.06813	0.13450	0.98857	-0.07476	0.11217	0.99087	fullstream.mp4	1920	1080	Fixation	57	973	520	
29803			0.06581	0.14154	0.98774	-0.07111	0.10503	0.99192	fullstream.mp4	1920	1080	Fixation	57	973	520	
29813			0.06968	0.13492	0.98840	-0.07280	0.11191	0.99105	fullstream.mp4	1920	1080	Fixation	57	973	520	
29823			0.06696	0.14263	0.98751	-0.06805	0.10463	0.99218	fullstream.mp4	1920	1080	Fixation	57	973	520	
29833			0.07104	0.13597	0.98816	-0.07035	0.11128	0.99130	fullstream.mp4	1920	1080	Fixation	57	973	520	
29843			0.06800	0.14375	0.98728	-0.06567	0.10273	0.99254	fullstream.mp4	1920	1080	Fixation	57	973	520	
29853			0.07255	0.13688	0.98793	-0.06835	0.10952	0.99163	fullstream.mp4	1920	1080	Fixation	57	973	520	
29863			0.06979	0.14381	0.98714	-0.06282	0.10093	0.99291	fullstream.mp4	1920	1080	Fixation	57	973	520	
29873			0.07363	0.13781	0.98772	-0.06778	0.10850	0.99178	fullstream.mp4	1920	1080	Fixation	57	973	520	
29883			0.07160	0.14326	0.98709	-0.07022	0.10854	0.99161	fullstream.mp4	1920	1080	Fixation	57	973	520	
29893			0.07492	0.13819	0.98757	-0.07119	0.11296	0.99105	fullstream.mp4	1920	1080	Fixation	57	973	520	
29903			0.07272	0.14381	0.98693	-0.06330	0.10210	0.99276	fullstream.mp4	1920	1080	Fixation	57	973	520	
29913			0.07608	0.13767	0.98755	-0.06750	0.10863	0.99179	fullstream.mp4	1920	1080	Fixation	57	973	520	
29923			0.07326	0.14348	0.98694	-0.06743	0.10465	0.99222	fullstream.mp4	1920	1080	Fixation	57	973	520	
29933			0.07628	0.13753	0.98756	-0.07035	0.11092	0.99134	fullstream.mp4	1920	1080	Fixation	57	973	520	
29943			0.07376	0.14353	0.98689	-0.06724	0.10525	0.99217	fullstream.mp4	1920	1080	Fixation	57	973	520	
29953			0.07661	0.13748	0.98754	-0.07077	0.11178	0.99121	fullstream.mp4	1920	1080	Fixation	57	973	520	
29963			0.07311	0.14442	0.98681	-0.06884	0.10513	0.99207	fullstream.mp4	1920	1080	Fixation	57	973	520	
29973			0.07640	0.13710	0.98761	-0.07175	0.11250	0.99106	fullstream.mp4	1920	1080	Fixation	57	973	520	
29983			0.07317	0.14426	0.98683	-0.06660	0.10421	0.99232	fullstream.mp4	1920	1080	Fixation	57	973	520	
29993			0.07722	0.13559	0.98775	-0.06999	0.11202	0.99124	fullstream.mp4	1920	1080	Fixation	57	973	520	
30003			0.07379	0.14363	0.98688	-0.06683	0.10327	0.99241	fullstream.mp4	1920	1080	Fixation	57	973	520	
30013			0.07771	0.13506	0.98779	-0.07061	0.11187	0.99121	fullstream.mp4	1920	1080	Fixation	57	973	520	
30023			0.07365	0.14428	0.98679	-0.06593	0.10244	0.99255	fullstream.mp4	1920	1080	Fixation	57	973	520	
30033			0.07772	0.13561	0.98771	-0.07172	0.11105	0.99122	fullstream.mp4	1920	1080	Fixation	57	973	520	
30043			0.07355	0.14332	0.98694	-0.07241	0.10455	0.99188	fullstream.mp4	1920	1080	Fixation	57	973	520	
30053			0.07738	0.13491	0.98783	-0.07471	0.11234	0.99086	fullstream.mp4	1920	1080	Fixation	57	973	520	
30063			0.07429	0.14239	0.98702	-0.06605	0.10210	0.99258	fullstream.mp4	1920	1080	Fixation	57	973	520	
30073			0.07759	0.13403	0.98793	-0.07056	0.11005	0.99142	fullstream.mp4	1920	1080	Fixation	57	973	520	
30083			0.07485	0.14237	0.98698	-0.07118	0.10275	0.99216	fullstream.mp4	1920	1080	Fixation	57	973	520	
30093			0.07887	0.13456	0.98776	-0.07544	0.11132	0.99092	fullstream.mp4	1920	1080	Fixation	57	973	520	
30103			0.07611	0.14241	0.98688	-0.07149	0.10480	0.99192	fullstream.mp4	1920	1080	Fixation	57	973	520	
30112			0.08027	0.13404	0.98772	-0.07367	0.11210	0.99096	fullstream.mp4	1920	1080	Fixation	57	973	520	
30123			0.07756	0.14005	0.98710	-0.06849	0.10379	0.99224	fullstream.mp4	1920	1080	Fixation	57	973	520	
30133			0.08026	0.13260	0.98792	-0.06901	0.11234	0.99127	fullstream.mp4	1920	1080	Fixation	57	973	520	
30142			0.07894	0.13733	0.98737	-0.06723	0.11049	0.99160	fullstream.mp4	1920	1080	Fixation	57	973	520	
30152			0.08031	0.13238	0.98794	-0.06884	0.11635	0.99082	fullstream.mp4	1920	1080	Fixation	57	973	520	
30162			0.07919	0.13568	0.98758	-0.06750	0.11442	0.99114	fullstream.mp4	1920	1080	Fixation	57	973	520	
30172			0.07992	0.13144	0.98810	-0.06830	0.11832	0.99062	fullstream.mp4	1920	1080	Fixation	57	973	520	
30182			0.07903	0.13359	0.98788	-0.06719	0.11592	0.99098	fullstream.mp4	1920	1080	Fixation	57	973	520	
30192			0.07976	0.12986	0.98832	-0.06727	0.11812	0.99072	fullstream.mp4	1920	1080	Fixation	57	973	520	
30202			0.07767	0.13235	0.98816	-0.06547	0.11190	0.99156	fullstream.mp4	1920	1080	Fixation	57	973	520	
30212			0.07806	0.12839	0.98865	-0.06620	0.11494	0.99116	fullstream.mp4	1920	1080	Fixation	57	973	520	
30222			0.07682	0.13212	0.98825	-0.06551	0.11077	0.99169	fullstream.mp4	1920	1080	Fixation	57	973	520	
30232			0.07791	0.12910	0.98857	-0.06738	0.11428	0.99116	fullstream.mp4	1920	1080	Fixation	57	973	520	
30242			0.07689	0.13211	0.98825	-0.06663	0.11472	0.99116	fullstream.mp4	1920	1080	Fixation	57	973	520	
30252			0.07741	0.12878	0.98865	-0.06737	0.11621	0.99094	fullstream.mp4	1920	1080	Fixation	57	973	520	
30262			0.07531	0.13276	0.98828	-0.06886	0.10688	0.99189	fullstream.mp4	1920	1080	Fixation	57	973	520	
